dataset,split,reported_subset,used_for_reported_metrics,image_filename,label_filename,source_scene_id,original_patch_id,subpatch_row,subpatch_col,image_relpath,label_relpath,notes
SPARCS,train,train,true,LC80340412013132LGN01_20_1_3.png,LC80340412013132LGN01_20_1_3.png,LC80340412013132LGN01,LC80340412013132LGN01_20,1,3,SPARCS/train/img/LC80340412013132LGN01_20_1_3.png,SPARCS/train/label/LC80340412013132LGN01_20_1_3.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_1_4.png,LC80340412013132LGN01_20_1_4.png,LC80340412013132LGN01,LC80340412013132LGN01_20,1,4,SPARCS/train/img/LC80340412013132LGN01_20_1_4.png,SPARCS/train/label/LC80340412013132LGN01_20_1_4.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_2_0.png,LC80340412013132LGN01_20_2_0.png,LC80340412013132LGN01,LC80340412013132LGN01_20,2,0,SPARCS/train/img/LC80340412013132LGN01_20_2_0.png,SPARCS/train/label/LC80340412013132LGN01_20_2_0.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_2_1.png,LC80340412013132LGN01_20_2_1.png,LC80340412013132LGN01,LC80340412013132LGN01_20,2,1,SPARCS/train/img/LC80340412013132LGN01_20_2_1.png,SPARCS/train/label/LC80340412013132LGN01_20_2_1.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_2_2.png,LC80340412013132LGN01_20_2_2.png,LC80340412013132LGN01,LC80340412013132LGN01_20,2,2,SPARCS/train/img/LC80340412013132LGN01_20_2_2.png,SPARCS/train/label/LC80340412013132LGN01_20_2_2.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_2_3.png,LC80340412013132LGN01_20_2_3.png,LC80340412013132LGN01,LC80340412013132LGN01_20,2,3,SPARCS/train/img/LC80340412013132LGN01_20_2_3.png,SPARCS/train/label/LC80340412013132LGN01_20_2_3.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_2_4.png,LC80340412013132LGN01_20_2_4.png,LC80340412013132LGN01,LC80340412013132LGN01_20,2,4,SPARCS/train/img/LC80340412013132LGN01_20_2_4.png,SPARCS/train/label/LC80340412013132LGN01_20_2_4.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_3_0.png,LC80340412013132LGN01_20_3_0.png,LC80340412013132LGN01,LC80340412013132LGN01_20,3,0,SPARCS/train/img/LC80340412013132LGN01_20_3_0.png,SPARCS/train/label/LC80340412013132LGN01_20_3_0.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_3_1.png,LC80340412013132LGN01_20_3_1.png,LC80340412013132LGN01,LC80340412013132LGN01_20,3,1,SPARCS/train/img/LC80340412013132LGN01_20_3_1.png,SPARCS/train/label/LC80340412013132LGN01_20_3_1.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_3_2.png,LC80340412013132LGN01_20_3_2.png,LC80340412013132LGN01,LC80340412013132LGN01_20,3,2,SPARCS/train/img/LC80340412013132LGN01_20_3_2.png,SPARCS/train/label/LC80340412013132LGN01_20_3_2.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_3_4.png,LC80340412013132LGN01_20_3_4.png,LC80340412013132LGN01,LC80340412013132LGN01_20,3,4,SPARCS/train/img/LC80340412013132LGN01_20_3_4.png,SPARCS/train/label/LC80340412013132LGN01_20_3_4.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_4_0.png,LC80340412013132LGN01_20_4_0.png,LC80340412013132LGN01,LC80340412013132LGN01_20,4,0,SPARCS/train/img/LC80340412013132LGN01_20_4_0.png,SPARCS/train/label/LC80340412013132LGN01_20_4_0.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_4_1.png,LC80340412013132LGN01_20_4_1.png,LC80340412013132LGN01,LC80340412013132LGN01_20,4,1,SPARCS/train/img/LC80340412013132LGN01_20_4_1.png,SPARCS/train/label/LC80340412013132LGN01_20_4_1.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_4_2.png,LC80340412013132LGN01_20_4_2.png,LC80340412013132LGN01,LC80340412013132LGN01_20,4,2,SPARCS/train/img/LC80340412013132LGN01_20_4_2.png,SPARCS/train/label/LC80340412013132LGN01_20_4_2.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_4_3.png,LC80340412013132LGN01_20_4_3.png,LC80340412013132LGN01,LC80340412013132LGN01_20,4,3,SPARCS/train/img/LC80340412013132LGN01_20_4_3.png,SPARCS/train/label/LC80340412013132LGN01_20_4_3.png,
SPARCS,train,train,true,LC80340412013132LGN01_20_4_4.png,LC80340412013132LGN01_20_4_4.png,LC80340412013132LGN01,LC80340412013132LGN01_20,4,4,SPARCS/train/img/LC80340412013132LGN01_20_4_4.png,SPARCS/train/label/LC80340412013132LGN01_20_4_4.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_0_0.png,LC80380362013144LGN00_26_0_0.png,LC80380362013144LGN00,LC80380362013144LGN00_26,0,0,SPARCS/train/img/LC80380362013144LGN00_26_0_0.png,SPARCS/train/label/LC80380362013144LGN00_26_0_0.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_0_1.png,LC80380362013144LGN00_26_0_1.png,LC80380362013144LGN00,LC80380362013144LGN00_26,0,1,SPARCS/train/img/LC80380362013144LGN00_26_0_1.png,SPARCS/train/label/LC80380362013144LGN00_26_0_1.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_0_2.png,LC80380362013144LGN00_26_0_2.png,LC80380362013144LGN00,LC80380362013144LGN00_26,0,2,SPARCS/train/img/LC80380362013144LGN00_26_0_2.png,SPARCS/train/label/LC80380362013144LGN00_26_0_2.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_0_3.png,LC80380362013144LGN00_26_0_3.png,LC80380362013144LGN00,LC80380362013144LGN00_26,0,3,SPARCS/train/img/LC80380362013144LGN00_26_0_3.png,SPARCS/train/label/LC80380362013144LGN00_26_0_3.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_0_4.png,LC80380362013144LGN00_26_0_4.png,LC80380362013144LGN00,LC80380362013144LGN00_26,0,4,SPARCS/train/img/LC80380362013144LGN00_26_0_4.png,SPARCS/train/label/LC80380362013144LGN00_26_0_4.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_1_0.png,LC80380362013144LGN00_26_1_0.png,LC80380362013144LGN00,LC80380362013144LGN00_26,1,0,SPARCS/train/img/LC80380362013144LGN00_26_1_0.png,SPARCS/train/label/LC80380362013144LGN00_26_1_0.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_1_1.png,LC80380362013144LGN00_26_1_1.png,LC80380362013144LGN00,LC80380362013144LGN00_26,1,1,SPARCS/train/img/LC80380362013144LGN00_26_1_1.png,SPARCS/train/label/LC80380362013144LGN00_26_1_1.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_1_2.png,LC80380362013144LGN00_26_1_2.png,LC80380362013144LGN00,LC80380362013144LGN00_26,1,2,SPARCS/train/img/LC80380362013144LGN00_26_1_2.png,SPARCS/train/label/LC80380362013144LGN00_26_1_2.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_1_3.png,LC80380362013144LGN00_26_1_3.png,LC80380362013144LGN00,LC80380362013144LGN00_26,1,3,SPARCS/train/img/LC80380362013144LGN00_26_1_3.png,SPARCS/train/label/LC80380362013144LGN00_26_1_3.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_1_4.png,LC80380362013144LGN00_26_1_4.png,LC80380362013144LGN00,LC80380362013144LGN00_26,1,4,SPARCS/train/img/LC80380362013144LGN00_26_1_4.png,SPARCS/train/label/LC80380362013144LGN00_26_1_4.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_2_1.png,LC80380362013144LGN00_26_2_1.png,LC80380362013144LGN00,LC80380362013144LGN00_26,2,1,SPARCS/train/img/LC80380362013144LGN00_26_2_1.png,SPARCS/train/label/LC80380362013144LGN00_26_2_1.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_2_2.png,LC80380362013144LGN00_26_2_2.png,LC80380362013144LGN00,LC80380362013144LGN00_26,2,2,SPARCS/train/img/LC80380362013144LGN00_26_2_2.png,SPARCS/train/label/LC80380362013144LGN00_26_2_2.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_2_3.png,LC80380362013144LGN00_26_2_3.png,LC80380362013144LGN00,LC80380362013144LGN00_26,2,3,SPARCS/train/img/LC80380362013144LGN00_26_2_3.png,SPARCS/train/label/LC80380362013144LGN00_26_2_3.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_2_4.png,LC80380362013144LGN00_26_2_4.png,LC80380362013144LGN00,LC80380362013144LGN00_26,2,4,SPARCS/train/img/LC80380362013144LGN00_26_2_4.png,SPARCS/train/label/LC80380362013144LGN00_26_2_4.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_3_0.png,LC80380362013144LGN00_26_3_0.png,LC80380362013144LGN00,LC80380362013144LGN00_26,3,0,SPARCS/train/img/LC80380362013144LGN00_26_3_0.png,SPARCS/train/label/LC80380362013144LGN00_26_3_0.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_3_1.png,LC80380362013144LGN00_26_3_1.png,LC80380362013144LGN00,LC80380362013144LGN00_26,3,1,SPARCS/train/img/LC80380362013144LGN00_26_3_1.png,SPARCS/train/label/LC80380362013144LGN00_26_3_1.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_3_2.png,LC80380362013144LGN00_26_3_2.png,LC80380362013144LGN00,LC80380362013144LGN00_26,3,2,SPARCS/train/img/LC80380362013144LGN00_26_3_2.png,SPARCS/train/label/LC80380362013144LGN00_26_3_2.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_3_3.png,LC80380362013144LGN00_26_3_3.png,LC80380362013144LGN00,LC80380362013144LGN00_26,3,3,SPARCS/train/img/LC80380362013144LGN00_26_3_3.png,SPARCS/train/label/LC80380362013144LGN00_26_3_3.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_3_4.png,LC80380362013144LGN00_26_3_4.png,LC80380362013144LGN00,LC80380362013144LGN00_26,3,4,SPARCS/train/img/LC80380362013144LGN00_26_3_4.png,SPARCS/train/label/LC80380362013144LGN00_26_3_4.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_4_0.png,LC80380362013144LGN00_26_4_0.png,LC80380362013144LGN00,LC80380362013144LGN00_26,4,0,SPARCS/train/img/LC80380362013144LGN00_26_4_0.png,SPARCS/train/label/LC80380362013144LGN00_26_4_0.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_4_1.png,LC80380362013144LGN00_26_4_1.png,LC80380362013144LGN00,LC80380362013144LGN00_26,4,1,SPARCS/train/img/LC80380362013144LGN00_26_4_1.png,SPARCS/train/label/LC80380362013144LGN00_26_4_1.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_4_2.png,LC80380362013144LGN00_26_4_2.png,LC80380362013144LGN00,LC80380362013144LGN00_26,4,2,SPARCS/train/img/LC80380362013144LGN00_26_4_2.png,SPARCS/train/label/LC80380362013144LGN00_26_4_2.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_4_3.png,LC80380362013144LGN00_26_4_3.png,LC80380362013144LGN00,LC80380362013144LGN00_26,4,3,SPARCS/train/img/LC80380362013144LGN00_26_4_3.png,SPARCS/train/label/LC80380362013144LGN00_26_4_3.png,
SPARCS,train,train,true,LC80380362013144LGN00_26_4_4.png,LC80380362013144LGN00_26_4_4.png,LC80380362013144LGN00,LC80380362013144LGN00_26,4,4,SPARCS/train/img/LC80380362013144LGN00_26_4_4.png,SPARCS/train/label/LC80380362013144LGN00_26_4_4.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_0_0.png,LC80390152013215LGN00_17_0_0.png,LC80390152013215LGN00,LC80390152013215LGN00_17,0,0,SPARCS/train/img/LC80390152013215LGN00_17_0_0.png,SPARCS/train/label/LC80390152013215LGN00_17_0_0.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_0_1.png,LC80390152013215LGN00_17_0_1.png,LC80390152013215LGN00,LC80390152013215LGN00_17,0,1,SPARCS/train/img/LC80390152013215LGN00_17_0_1.png,SPARCS/train/label/LC80390152013215LGN00_17_0_1.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_0_2.png,LC80390152013215LGN00_17_0_2.png,LC80390152013215LGN00,LC80390152013215LGN00_17,0,2,SPARCS/train/img/LC80390152013215LGN00_17_0_2.png,SPARCS/train/label/LC80390152013215LGN00_17_0_2.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_0_3.png,LC80390152013215LGN00_17_0_3.png,LC80390152013215LGN00,LC80390152013215LGN00_17,0,3,SPARCS/train/img/LC80390152013215LGN00_17_0_3.png,SPARCS/train/label/LC80390152013215LGN00_17_0_3.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_0_4.png,LC80390152013215LGN00_17_0_4.png,LC80390152013215LGN00,LC80390152013215LGN00_17,0,4,SPARCS/train/img/LC80390152013215LGN00_17_0_4.png,SPARCS/train/label/LC80390152013215LGN00_17_0_4.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_1_0.png,LC80390152013215LGN00_17_1_0.png,LC80390152013215LGN00,LC80390152013215LGN00_17,1,0,SPARCS/train/img/LC80390152013215LGN00_17_1_0.png,SPARCS/train/label/LC80390152013215LGN00_17_1_0.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_1_1.png,LC80390152013215LGN00_17_1_1.png,LC80390152013215LGN00,LC80390152013215LGN00_17,1,1,SPARCS/train/img/LC80390152013215LGN00_17_1_1.png,SPARCS/train/label/LC80390152013215LGN00_17_1_1.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_1_2.png,LC80390152013215LGN00_17_1_2.png,LC80390152013215LGN00,LC80390152013215LGN00_17,1,2,SPARCS/train/img/LC80390152013215LGN00_17_1_2.png,SPARCS/train/label/LC80390152013215LGN00_17_1_2.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_1_4.png,LC80390152013215LGN00_17_1_4.png,LC80390152013215LGN00,LC80390152013215LGN00_17,1,4,SPARCS/train/img/LC80390152013215LGN00_17_1_4.png,SPARCS/train/label/LC80390152013215LGN00_17_1_4.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_2_0.png,LC80390152013215LGN00_17_2_0.png,LC80390152013215LGN00,LC80390152013215LGN00_17,2,0,SPARCS/train/img/LC80390152013215LGN00_17_2_0.png,SPARCS/train/label/LC80390152013215LGN00_17_2_0.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_2_1.png,LC80390152013215LGN00_17_2_1.png,LC80390152013215LGN00,LC80390152013215LGN00_17,2,1,SPARCS/train/img/LC80390152013215LGN00_17_2_1.png,SPARCS/train/label/LC80390152013215LGN00_17_2_1.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_2_2.png,LC80390152013215LGN00_17_2_2.png,LC80390152013215LGN00,LC80390152013215LGN00_17,2,2,SPARCS/train/img/LC80390152013215LGN00_17_2_2.png,SPARCS/train/label/LC80390152013215LGN00_17_2_2.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_2_3.png,LC80390152013215LGN00_17_2_3.png,LC80390152013215LGN00,LC80390152013215LGN00_17,2,3,SPARCS/train/img/LC80390152013215LGN00_17_2_3.png,SPARCS/train/label/LC80390152013215LGN00_17_2_3.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_2_4.png,LC80390152013215LGN00_17_2_4.png,LC80390152013215LGN00,LC80390152013215LGN00_17,2,4,SPARCS/train/img/LC80390152013215LGN00_17_2_4.png,SPARCS/train/label/LC80390152013215LGN00_17_2_4.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_3_0.png,LC80390152013215LGN00_17_3_0.png,LC80390152013215LGN00,LC80390152013215LGN00_17,3,0,SPARCS/train/img/LC80390152013215LGN00_17_3_0.png,SPARCS/train/label/LC80390152013215LGN00_17_3_0.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_3_1.png,LC80390152013215LGN00_17_3_1.png,LC80390152013215LGN00,LC80390152013215LGN00_17,3,1,SPARCS/train/img/LC80390152013215LGN00_17_3_1.png,SPARCS/train/label/LC80390152013215LGN00_17_3_1.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_3_2.png,LC80390152013215LGN00_17_3_2.png,LC80390152013215LGN00,LC80390152013215LGN00_17,3,2,SPARCS/train/img/LC80390152013215LGN00_17_3_2.png,SPARCS/train/label/LC80390152013215LGN00_17_3_2.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_3_3.png,LC80390152013215LGN00_17_3_3.png,LC80390152013215LGN00,LC80390152013215LGN00_17,3,3,SPARCS/train/img/LC80390152013215LGN00_17_3_3.png,SPARCS/train/label/LC80390152013215LGN00_17_3_3.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_3_4.png,LC80390152013215LGN00_17_3_4.png,LC80390152013215LGN00,LC80390152013215LGN00_17,3,4,SPARCS/train/img/LC80390152013215LGN00_17_3_4.png,SPARCS/train/label/LC80390152013215LGN00_17_3_4.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_4_0.png,LC80390152013215LGN00_17_4_0.png,LC80390152013215LGN00,LC80390152013215LGN00_17,4,0,SPARCS/train/img/LC80390152013215LGN00_17_4_0.png,SPARCS/train/label/LC80390152013215LGN00_17_4_0.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_4_1.png,LC80390152013215LGN00_17_4_1.png,LC80390152013215LGN00,LC80390152013215LGN00_17,4,1,SPARCS/train/img/LC80390152013215LGN00_17_4_1.png,SPARCS/train/label/LC80390152013215LGN00_17_4_1.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_4_2.png,LC80390152013215LGN00_17_4_2.png,LC80390152013215LGN00,LC80390152013215LGN00_17,4,2,SPARCS/train/img/LC80390152013215LGN00_17_4_2.png,SPARCS/train/label/LC80390152013215LGN00_17_4_2.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_4_3.png,LC80390152013215LGN00_17_4_3.png,LC80390152013215LGN00,LC80390152013215LGN00_17,4,3,SPARCS/train/img/LC80390152013215LGN00_17_4_3.png,SPARCS/train/label/LC80390152013215LGN00_17_4_3.png,
SPARCS,train,train,true,LC80390152013215LGN00_17_4_4.png,LC80390152013215LGN00_17_4_4.png,LC80390152013215LGN00,LC80390152013215LGN00_17,4,4,SPARCS/train/img/LC80390152013215LGN00_17_4_4.png,SPARCS/train/label/LC80390152013215LGN00_17_4_4.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_0_0.png,LC80430352013243LGN00_31_0_0.png,LC80430352013243LGN00,LC80430352013243LGN00_31,0,0,SPARCS/train/img/LC80430352013243LGN00_31_0_0.png,SPARCS/train/label/LC80430352013243LGN00_31_0_0.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_0_1.png,LC80430352013243LGN00_31_0_1.png,LC80430352013243LGN00,LC80430352013243LGN00_31,0,1,SPARCS/train/img/LC80430352013243LGN00_31_0_1.png,SPARCS/train/label/LC80430352013243LGN00_31_0_1.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_0_3.png,LC80430352013243LGN00_31_0_3.png,LC80430352013243LGN00,LC80430352013243LGN00_31,0,3,SPARCS/train/img/LC80430352013243LGN00_31_0_3.png,SPARCS/train/label/LC80430352013243LGN00_31_0_3.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_0_4.png,LC80430352013243LGN00_31_0_4.png,LC80430352013243LGN00,LC80430352013243LGN00_31,0,4,SPARCS/train/img/LC80430352013243LGN00_31_0_4.png,SPARCS/train/label/LC80430352013243LGN00_31_0_4.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_1_1.png,LC80430352013243LGN00_31_1_1.png,LC80430352013243LGN00,LC80430352013243LGN00_31,1,1,SPARCS/train/img/LC80430352013243LGN00_31_1_1.png,SPARCS/train/label/LC80430352013243LGN00_31_1_1.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_1_2.png,LC80430352013243LGN00_31_1_2.png,LC80430352013243LGN00,LC80430352013243LGN00_31,1,2,SPARCS/train/img/LC80430352013243LGN00_31_1_2.png,SPARCS/train/label/LC80430352013243LGN00_31_1_2.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_1_3.png,LC80430352013243LGN00_31_1_3.png,LC80430352013243LGN00,LC80430352013243LGN00_31,1,3,SPARCS/train/img/LC80430352013243LGN00_31_1_3.png,SPARCS/train/label/LC80430352013243LGN00_31_1_3.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_1_4.png,LC80430352013243LGN00_31_1_4.png,LC80430352013243LGN00,LC80430352013243LGN00_31,1,4,SPARCS/train/img/LC80430352013243LGN00_31_1_4.png,SPARCS/train/label/LC80430352013243LGN00_31_1_4.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_2_0.png,LC80430352013243LGN00_31_2_0.png,LC80430352013243LGN00,LC80430352013243LGN00_31,2,0,SPARCS/train/img/LC80430352013243LGN00_31_2_0.png,SPARCS/train/label/LC80430352013243LGN00_31_2_0.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_2_1.png,LC80430352013243LGN00_31_2_1.png,LC80430352013243LGN00,LC80430352013243LGN00_31,2,1,SPARCS/train/img/LC80430352013243LGN00_31_2_1.png,SPARCS/train/label/LC80430352013243LGN00_31_2_1.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_2_2.png,LC80430352013243LGN00_31_2_2.png,LC80430352013243LGN00,LC80430352013243LGN00_31,2,2,SPARCS/train/img/LC80430352013243LGN00_31_2_2.png,SPARCS/train/label/LC80430352013243LGN00_31_2_2.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_2_3.png,LC80430352013243LGN00_31_2_3.png,LC80430352013243LGN00,LC80430352013243LGN00_31,2,3,SPARCS/train/img/LC80430352013243LGN00_31_2_3.png,SPARCS/train/label/LC80430352013243LGN00_31_2_3.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_2_4.png,LC80430352013243LGN00_31_2_4.png,LC80430352013243LGN00,LC80430352013243LGN00_31,2,4,SPARCS/train/img/LC80430352013243LGN00_31_2_4.png,SPARCS/train/label/LC80430352013243LGN00_31_2_4.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_3_1.png,LC80430352013243LGN00_31_3_1.png,LC80430352013243LGN00,LC80430352013243LGN00_31,3,1,SPARCS/train/img/LC80430352013243LGN00_31_3_1.png,SPARCS/train/label/LC80430352013243LGN00_31_3_1.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_3_3.png,LC80430352013243LGN00_31_3_3.png,LC80430352013243LGN00,LC80430352013243LGN00_31,3,3,SPARCS/train/img/LC80430352013243LGN00_31_3_3.png,SPARCS/train/label/LC80430352013243LGN00_31_3_3.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_3_4.png,LC80430352013243LGN00_31_3_4.png,LC80430352013243LGN00,LC80430352013243LGN00_31,3,4,SPARCS/train/img/LC80430352013243LGN00_31_3_4.png,SPARCS/train/label/LC80430352013243LGN00_31_3_4.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_4_0.png,LC80430352013243LGN00_31_4_0.png,LC80430352013243LGN00,LC80430352013243LGN00_31,4,0,SPARCS/train/img/LC80430352013243LGN00_31_4_0.png,SPARCS/train/label/LC80430352013243LGN00_31_4_0.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_4_1.png,LC80430352013243LGN00_31_4_1.png,LC80430352013243LGN00,LC80430352013243LGN00_31,4,1,SPARCS/train/img/LC80430352013243LGN00_31_4_1.png,SPARCS/train/label/LC80430352013243LGN00_31_4_1.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_4_2.png,LC80430352013243LGN00_31_4_2.png,LC80430352013243LGN00,LC80430352013243LGN00_31,4,2,SPARCS/train/img/LC80430352013243LGN00_31_4_2.png,SPARCS/train/label/LC80430352013243LGN00_31_4_2.png,
SPARCS,train,train,true,LC80430352013243LGN00_31_4_3.png,LC80430352013243LGN00_31_4_3.png,LC80430352013243LGN00,LC80430352013243LGN00_31,4,3,SPARCS/train/img/LC80430352013243LGN00_31_4_3.png,SPARCS/train/label/LC80430352013243LGN00_31_4_3.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_0_1.png,LC80470252014226LGN00_11_0_1.png,LC80470252014226LGN00,LC80470252014226LGN00_11,0,1,SPARCS/train/img/LC80470252014226LGN00_11_0_1.png,SPARCS/train/label/LC80470252014226LGN00_11_0_1.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_0_2.png,LC80470252014226LGN00_11_0_2.png,LC80470252014226LGN00,LC80470252014226LGN00_11,0,2,SPARCS/train/img/LC80470252014226LGN00_11_0_2.png,SPARCS/train/label/LC80470252014226LGN00_11_0_2.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_0_4.png,LC80470252014226LGN00_11_0_4.png,LC80470252014226LGN00,LC80470252014226LGN00_11,0,4,SPARCS/train/img/LC80470252014226LGN00_11_0_4.png,SPARCS/train/label/LC80470252014226LGN00_11_0_4.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_1_0.png,LC80470252014226LGN00_11_1_0.png,LC80470252014226LGN00,LC80470252014226LGN00_11,1,0,SPARCS/train/img/LC80470252014226LGN00_11_1_0.png,SPARCS/train/label/LC80470252014226LGN00_11_1_0.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_1_1.png,LC80470252014226LGN00_11_1_1.png,LC80470252014226LGN00,LC80470252014226LGN00_11,1,1,SPARCS/train/img/LC80470252014226LGN00_11_1_1.png,SPARCS/train/label/LC80470252014226LGN00_11_1_1.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_1_2.png,LC80470252014226LGN00_11_1_2.png,LC80470252014226LGN00,LC80470252014226LGN00_11,1,2,SPARCS/train/img/LC80470252014226LGN00_11_1_2.png,SPARCS/train/label/LC80470252014226LGN00_11_1_2.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_1_3.png,LC80470252014226LGN00_11_1_3.png,LC80470252014226LGN00,LC80470252014226LGN00_11,1,3,SPARCS/train/img/LC80470252014226LGN00_11_1_3.png,SPARCS/train/label/LC80470252014226LGN00_11_1_3.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_1_4.png,LC80470252014226LGN00_11_1_4.png,LC80470252014226LGN00,LC80470252014226LGN00_11,1,4,SPARCS/train/img/LC80470252014226LGN00_11_1_4.png,SPARCS/train/label/LC80470252014226LGN00_11_1_4.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_2_0.png,LC80470252014226LGN00_11_2_0.png,LC80470252014226LGN00,LC80470252014226LGN00_11,2,0,SPARCS/train/img/LC80470252014226LGN00_11_2_0.png,SPARCS/train/label/LC80470252014226LGN00_11_2_0.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_2_1.png,LC80470252014226LGN00_11_2_1.png,LC80470252014226LGN00,LC80470252014226LGN00_11,2,1,SPARCS/train/img/LC80470252014226LGN00_11_2_1.png,SPARCS/train/label/LC80470252014226LGN00_11_2_1.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_2_2.png,LC80470252014226LGN00_11_2_2.png,LC80470252014226LGN00,LC80470252014226LGN00_11,2,2,SPARCS/train/img/LC80470252014226LGN00_11_2_2.png,SPARCS/train/label/LC80470252014226LGN00_11_2_2.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_2_3.png,LC80470252014226LGN00_11_2_3.png,LC80470252014226LGN00,LC80470252014226LGN00_11,2,3,SPARCS/train/img/LC80470252014226LGN00_11_2_3.png,SPARCS/train/label/LC80470252014226LGN00_11_2_3.png,
SPARCS,train,train,true,LC80470252014226LGN00_11_2_4.png,LC80470252014226LGN00_11_2_4.png,LC80470252014226LGN00,LC80470252014226LGN00_11,2,4,SPARCS/train/img/LC80470252014226LGN00_11_2_4.png,SPARCS/train/label/LC80470252014226LGN00_11_2_4.png,
