dataset,split,reported_subset,used_for_reported_metrics,image_filename,label_filename,source_scene_id,original_patch_id,subpatch_row,subpatch_col,image_relpath,label_relpath,notes
38-Cloud,train,train,true,patch_109_6_by_9_LC08_L1TP_039034_20160320_20170224_01_T1.png,patch_109_6_by_9_LC08_L1TP_039034_20160320_20170224_01_T1.png,LC08_L1TP_039034_20160320_20170224_01_T1,patch_109_6_by_9_LC08_L1TP_039034_20160320_20170224_01_T1,,,38-Cloud/train/img/patch_109_6_by_9_LC08_L1TP_039034_20160320_20170224_01_T1.png,38-Cloud/train/label/patch_109_6_by_9_LC08_L1TP_039034_20160320_20170224_01_T1.png,
38-Cloud,train,train,true,patch_110_5_by_14_LC08_L1TP_011002_20160620_20170323_01_T1.png,patch_110_5_by_14_LC08_L1TP_011002_20160620_20170323_01_T1.png,LC08_L1TP_011002_20160620_20170323_01_T1,patch_110_5_by_14_LC08_L1TP_011002_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_110_5_by_14_LC08_L1TP_011002_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_110_5_by_14_LC08_L1TP_011002_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_10_LC08_L1TP_002053_20160520_20170324_01_T1.png,patch_110_6_by_10_LC08_L1TP_002053_20160520_20170324_01_T1.png,LC08_L1TP_002053_20160520_20170324_01_T1,patch_110_6_by_10_LC08_L1TP_002053_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_110_6_by_10_LC08_L1TP_002053_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_110_6_by_10_LC08_L1TP_002053_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_10_LC08_L1TP_002054_20160520_20170324_01_T1.png,patch_110_6_by_10_LC08_L1TP_002054_20160520_20170324_01_T1.png,LC08_L1TP_002054_20160520_20170324_01_T1,patch_110_6_by_10_LC08_L1TP_002054_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_110_6_by_10_LC08_L1TP_002054_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_110_6_by_10_LC08_L1TP_002054_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_10_LC08_L1TP_035034_20160120_20170224_01_T1.png,patch_110_6_by_10_LC08_L1TP_035034_20160120_20170224_01_T1.png,LC08_L1TP_035034_20160120_20170224_01_T1,patch_110_6_by_10_LC08_L1TP_035034_20160120_20170224_01_T1,,,38-Cloud/train/img/patch_110_6_by_10_LC08_L1TP_035034_20160120_20170224_01_T1.png,38-Cloud/train/label/patch_110_6_by_10_LC08_L1TP_035034_20160120_20170224_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_5_LC08_L1TP_011247_20160620_20170323_01_T1.png,patch_110_6_by_5_LC08_L1TP_011247_20160620_20170323_01_T1.png,LC08_L1TP_011247_20160620_20170323_01_T1,patch_110_6_by_5_LC08_L1TP_011247_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_110_6_by_5_LC08_L1TP_011247_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_110_6_by_5_LC08_L1TP_011247_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_5_LC08_L1TP_029040_20160720_20170222_01_T1.png,patch_110_6_by_5_LC08_L1TP_029040_20160720_20170222_01_T1.png,LC08_L1TP_029040_20160720_20170222_01_T1,patch_110_6_by_5_LC08_L1TP_029040_20160720_20170222_01_T1,,,38-Cloud/train/img/patch_110_6_by_5_LC08_L1TP_029040_20160720_20170222_01_T1.png,38-Cloud/train/label/patch_110_6_by_5_LC08_L1TP_029040_20160720_20170222_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_5_LC08_L1TP_032029_20160420_20170223_01_T1.png,patch_110_6_by_5_LC08_L1TP_032029_20160420_20170223_01_T1.png,LC08_L1TP_032029_20160420_20170223_01_T1,patch_110_6_by_5_LC08_L1TP_032029_20160420_20170223_01_T1,,,38-Cloud/train/img/patch_110_6_by_5_LC08_L1TP_032029_20160420_20170223_01_T1.png,38-Cloud/train/label/patch_110_6_by_5_LC08_L1TP_032029_20160420_20170223_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_5_LC08_L1TP_034034_20160520_20170223_01_T1.png,patch_110_6_by_5_LC08_L1TP_034034_20160520_20170223_01_T1.png,LC08_L1TP_034034_20160520_20170223_01_T1,patch_110_6_by_5_LC08_L1TP_034034_20160520_20170223_01_T1,,,38-Cloud/train/img/patch_110_6_by_5_LC08_L1TP_034034_20160520_20170223_01_T1.png,38-Cloud/train/label/patch_110_6_by_5_LC08_L1TP_034034_20160520_20170223_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_5_LC08_L1TP_045026_20160720_20170221_01_T1.png,patch_110_6_by_5_LC08_L1TP_045026_20160720_20170221_01_T1.png,LC08_L1TP_045026_20160720_20170221_01_T1,patch_110_6_by_5_LC08_L1TP_045026_20160720_20170221_01_T1,,,38-Cloud/train/img/patch_110_6_by_5_LC08_L1TP_045026_20160720_20170221_01_T1.png,38-Cloud/train/label/patch_110_6_by_5_LC08_L1TP_045026_20160720_20170221_01_T1.png,
38-Cloud,train,train,true,patch_110_6_by_5_LC08_L1TP_047023_20160920_20170221_01_T1.png,patch_110_6_by_5_LC08_L1TP_047023_20160920_20170221_01_T1.png,LC08_L1TP_047023_20160920_20170221_01_T1,patch_110_6_by_5_LC08_L1TP_047023_20160920_20170221_01_T1,,,38-Cloud/train/img/patch_110_6_by_5_LC08_L1TP_047023_20160920_20170221_01_T1.png,38-Cloud/train/label/patch_110_6_by_5_LC08_L1TP_047023_20160920_20170221_01_T1.png,
38-Cloud,train,train,true,patch_111_5_by_15_LC08_L1TP_011002_20160620_20170323_01_T1.png,patch_111_5_by_15_LC08_L1TP_011002_20160620_20170323_01_T1.png,LC08_L1TP_011002_20160620_20170323_01_T1,patch_111_5_by_15_LC08_L1TP_011002_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_111_5_by_15_LC08_L1TP_011002_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_111_5_by_15_LC08_L1TP_011002_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_11_LC08_L1TP_002053_20160520_20170324_01_T1.png,patch_111_6_by_11_LC08_L1TP_002053_20160520_20170324_01_T1.png,LC08_L1TP_002053_20160520_20170324_01_T1,patch_111_6_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_111_6_by_11_LC08_L1TP_002053_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_111_6_by_11_LC08_L1TP_002053_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1.png,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1.png,LC08_L1TP_002054_20160520_20170324_01_T1,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_11_LC08_L1TP_035034_20160120_20170224_01_T1.png,patch_111_6_by_11_LC08_L1TP_035034_20160120_20170224_01_T1.png,LC08_L1TP_035034_20160120_20170224_01_T1,patch_111_6_by_11_LC08_L1TP_035034_20160120_20170224_01_T1,,,38-Cloud/train/img/patch_111_6_by_11_LC08_L1TP_035034_20160120_20170224_01_T1.png,38-Cloud/train/label/patch_111_6_by_11_LC08_L1TP_035034_20160120_20170224_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_11_LC08_L1TP_039034_20160320_20170224_01_T1.png,patch_111_6_by_11_LC08_L1TP_039034_20160320_20170224_01_T1.png,LC08_L1TP_039034_20160320_20170224_01_T1,patch_111_6_by_11_LC08_L1TP_039034_20160320_20170224_01_T1,,,38-Cloud/train/img/patch_111_6_by_11_LC08_L1TP_039034_20160320_20170224_01_T1.png,38-Cloud/train/label/patch_111_6_by_11_LC08_L1TP_039034_20160320_20170224_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_6_LC08_L1TP_029040_20160720_20170222_01_T1.png,patch_111_6_by_6_LC08_L1TP_029040_20160720_20170222_01_T1.png,LC08_L1TP_029040_20160720_20170222_01_T1,patch_111_6_by_6_LC08_L1TP_029040_20160720_20170222_01_T1,,,38-Cloud/train/img/patch_111_6_by_6_LC08_L1TP_029040_20160720_20170222_01_T1.png,38-Cloud/train/label/patch_111_6_by_6_LC08_L1TP_029040_20160720_20170222_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_6_LC08_L1TP_032029_20160420_20170223_01_T1.png,patch_111_6_by_6_LC08_L1TP_032029_20160420_20170223_01_T1.png,LC08_L1TP_032029_20160420_20170223_01_T1,patch_111_6_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,,,38-Cloud/train/img/patch_111_6_by_6_LC08_L1TP_032029_20160420_20170223_01_T1.png,38-Cloud/train/label/patch_111_6_by_6_LC08_L1TP_032029_20160420_20170223_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_6_LC08_L1TP_034034_20160520_20170223_01_T1.png,patch_111_6_by_6_LC08_L1TP_034034_20160520_20170223_01_T1.png,LC08_L1TP_034034_20160520_20170223_01_T1,patch_111_6_by_6_LC08_L1TP_034034_20160520_20170223_01_T1,,,38-Cloud/train/img/patch_111_6_by_6_LC08_L1TP_034034_20160520_20170223_01_T1.png,38-Cloud/train/label/patch_111_6_by_6_LC08_L1TP_034034_20160520_20170223_01_T1.png,
38-Cloud,train,train,true,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1.png,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1.png,LC08_L1TP_047023_20160920_20170221_01_T1,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,,,38-Cloud/train/img/patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1.png,38-Cloud/train/label/patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1.png,
38-Cloud,train,train,true,patch_112_5_by_16_LC08_L1TP_011002_20160620_20170323_01_T1.png,patch_112_5_by_16_LC08_L1TP_011002_20160620_20170323_01_T1.png,LC08_L1TP_011002_20160620_20170323_01_T1,patch_112_5_by_16_LC08_L1TP_011002_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_112_5_by_16_LC08_L1TP_011002_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_112_5_by_16_LC08_L1TP_011002_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_12_LC08_L1TP_002053_20160520_20170324_01_T1.png,patch_112_6_by_12_LC08_L1TP_002053_20160520_20170324_01_T1.png,LC08_L1TP_002053_20160520_20170324_01_T1,patch_112_6_by_12_LC08_L1TP_002053_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_112_6_by_12_LC08_L1TP_002053_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_112_6_by_12_LC08_L1TP_002053_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_12_LC08_L1TP_002054_20160520_20170324_01_T1.png,patch_112_6_by_12_LC08_L1TP_002054_20160520_20170324_01_T1.png,LC08_L1TP_002054_20160520_20170324_01_T1,patch_112_6_by_12_LC08_L1TP_002054_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_112_6_by_12_LC08_L1TP_002054_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_112_6_by_12_LC08_L1TP_002054_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_12_LC08_L1TP_035034_20160120_20170224_01_T1.png,patch_112_6_by_12_LC08_L1TP_035034_20160120_20170224_01_T1.png,LC08_L1TP_035034_20160120_20170224_01_T1,patch_112_6_by_12_LC08_L1TP_035034_20160120_20170224_01_T1,,,38-Cloud/train/img/patch_112_6_by_12_LC08_L1TP_035034_20160120_20170224_01_T1.png,38-Cloud/train/label/patch_112_6_by_12_LC08_L1TP_035034_20160120_20170224_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_12_LC08_L1TP_039034_20160320_20170224_01_T1.png,patch_112_6_by_12_LC08_L1TP_039034_20160320_20170224_01_T1.png,LC08_L1TP_039034_20160320_20170224_01_T1,patch_112_6_by_12_LC08_L1TP_039034_20160320_20170224_01_T1,,,38-Cloud/train/img/patch_112_6_by_12_LC08_L1TP_039034_20160320_20170224_01_T1.png,38-Cloud/train/label/patch_112_6_by_12_LC08_L1TP_039034_20160320_20170224_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_7_LC08_L1TP_011247_20160620_20170323_01_T1.png,patch_112_6_by_7_LC08_L1TP_011247_20160620_20170323_01_T1.png,LC08_L1TP_011247_20160620_20170323_01_T1,patch_112_6_by_7_LC08_L1TP_011247_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_112_6_by_7_LC08_L1TP_011247_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_112_6_by_7_LC08_L1TP_011247_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_7_LC08_L1TP_032029_20160420_20170223_01_T1.png,patch_112_6_by_7_LC08_L1TP_032029_20160420_20170223_01_T1.png,LC08_L1TP_032029_20160420_20170223_01_T1,patch_112_6_by_7_LC08_L1TP_032029_20160420_20170223_01_T1,,,38-Cloud/train/img/patch_112_6_by_7_LC08_L1TP_032029_20160420_20170223_01_T1.png,38-Cloud/train/label/patch_112_6_by_7_LC08_L1TP_032029_20160420_20170223_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_7_LC08_L1TP_034034_20160520_20170223_01_T1.png,patch_112_6_by_7_LC08_L1TP_034034_20160520_20170223_01_T1.png,LC08_L1TP_034034_20160520_20170223_01_T1,patch_112_6_by_7_LC08_L1TP_034034_20160520_20170223_01_T1,,,38-Cloud/train/img/patch_112_6_by_7_LC08_L1TP_034034_20160520_20170223_01_T1.png,38-Cloud/train/label/patch_112_6_by_7_LC08_L1TP_034034_20160520_20170223_01_T1.png,
38-Cloud,train,train,true,patch_112_6_by_7_LC08_L1TP_045026_20160720_20170221_01_T1.png,patch_112_6_by_7_LC08_L1TP_045026_20160720_20170221_01_T1.png,LC08_L1TP_045026_20160720_20170221_01_T1,patch_112_6_by_7_LC08_L1TP_045026_20160720_20170221_01_T1,,,38-Cloud/train/img/patch_112_6_by_7_LC08_L1TP_045026_20160720_20170221_01_T1.png,38-Cloud/train/label/patch_112_6_by_7_LC08_L1TP_045026_20160720_20170221_01_T1.png,
38-Cloud,train,train,true,patch_113_5_by_17_LC08_L1TP_011002_20160620_20170323_01_T1.png,patch_113_5_by_17_LC08_L1TP_011002_20160620_20170323_01_T1.png,LC08_L1TP_011002_20160620_20170323_01_T1,patch_113_5_by_17_LC08_L1TP_011002_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_113_5_by_17_LC08_L1TP_011002_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_113_5_by_17_LC08_L1TP_011002_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_13_LC08_L1TP_002053_20160520_20170324_01_T1.png,patch_113_6_by_13_LC08_L1TP_002053_20160520_20170324_01_T1.png,LC08_L1TP_002053_20160520_20170324_01_T1,patch_113_6_by_13_LC08_L1TP_002053_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_113_6_by_13_LC08_L1TP_002053_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_113_6_by_13_LC08_L1TP_002053_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_13_LC08_L1TP_002054_20160520_20170324_01_T1.png,patch_113_6_by_13_LC08_L1TP_002054_20160520_20170324_01_T1.png,LC08_L1TP_002054_20160520_20170324_01_T1,patch_113_6_by_13_LC08_L1TP_002054_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_113_6_by_13_LC08_L1TP_002054_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_113_6_by_13_LC08_L1TP_002054_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_13_LC08_L1TP_035034_20160120_20170224_01_T1.png,patch_113_6_by_13_LC08_L1TP_035034_20160120_20170224_01_T1.png,LC08_L1TP_035034_20160120_20170224_01_T1,patch_113_6_by_13_LC08_L1TP_035034_20160120_20170224_01_T1,,,38-Cloud/train/img/patch_113_6_by_13_LC08_L1TP_035034_20160120_20170224_01_T1.png,38-Cloud/train/label/patch_113_6_by_13_LC08_L1TP_035034_20160120_20170224_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_13_LC08_L1TP_039034_20160320_20170224_01_T1.png,patch_113_6_by_13_LC08_L1TP_039034_20160320_20170224_01_T1.png,LC08_L1TP_039034_20160320_20170224_01_T1,patch_113_6_by_13_LC08_L1TP_039034_20160320_20170224_01_T1,,,38-Cloud/train/img/patch_113_6_by_13_LC08_L1TP_039034_20160320_20170224_01_T1.png,38-Cloud/train/label/patch_113_6_by_13_LC08_L1TP_039034_20160320_20170224_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_8_LC08_L1TP_011247_20160620_20170323_01_T1.png,patch_113_6_by_8_LC08_L1TP_011247_20160620_20170323_01_T1.png,LC08_L1TP_011247_20160620_20170323_01_T1,patch_113_6_by_8_LC08_L1TP_011247_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_113_6_by_8_LC08_L1TP_011247_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_113_6_by_8_LC08_L1TP_011247_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_8_LC08_L1TP_029040_20160720_20170222_01_T1.png,patch_113_6_by_8_LC08_L1TP_029040_20160720_20170222_01_T1.png,LC08_L1TP_029040_20160720_20170222_01_T1,patch_113_6_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,,,38-Cloud/train/img/patch_113_6_by_8_LC08_L1TP_029040_20160720_20170222_01_T1.png,38-Cloud/train/label/patch_113_6_by_8_LC08_L1TP_029040_20160720_20170222_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_8_LC08_L1TP_032029_20160420_20170223_01_T1.png,patch_113_6_by_8_LC08_L1TP_032029_20160420_20170223_01_T1.png,LC08_L1TP_032029_20160420_20170223_01_T1,patch_113_6_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,,,38-Cloud/train/img/patch_113_6_by_8_LC08_L1TP_032029_20160420_20170223_01_T1.png,38-Cloud/train/label/patch_113_6_by_8_LC08_L1TP_032029_20160420_20170223_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_8_LC08_L1TP_034034_20160520_20170223_01_T1.png,patch_113_6_by_8_LC08_L1TP_034034_20160520_20170223_01_T1.png,LC08_L1TP_034034_20160520_20170223_01_T1,patch_113_6_by_8_LC08_L1TP_034034_20160520_20170223_01_T1,,,38-Cloud/train/img/patch_113_6_by_8_LC08_L1TP_034034_20160520_20170223_01_T1.png,38-Cloud/train/label/patch_113_6_by_8_LC08_L1TP_034034_20160520_20170223_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_8_LC08_L1TP_045026_20160720_20170221_01_T1.png,patch_113_6_by_8_LC08_L1TP_045026_20160720_20170221_01_T1.png,LC08_L1TP_045026_20160720_20170221_01_T1,patch_113_6_by_8_LC08_L1TP_045026_20160720_20170221_01_T1,,,38-Cloud/train/img/patch_113_6_by_8_LC08_L1TP_045026_20160720_20170221_01_T1.png,38-Cloud/train/label/patch_113_6_by_8_LC08_L1TP_045026_20160720_20170221_01_T1.png,
38-Cloud,train,train,true,patch_113_6_by_8_LC08_L1TP_047023_20160920_20170221_01_T1.png,patch_113_6_by_8_LC08_L1TP_047023_20160920_20170221_01_T1.png,LC08_L1TP_047023_20160920_20170221_01_T1,patch_113_6_by_8_LC08_L1TP_047023_20160920_20170221_01_T1,,,38-Cloud/train/img/patch_113_6_by_8_LC08_L1TP_047023_20160920_20170221_01_T1.png,38-Cloud/train/label/patch_113_6_by_8_LC08_L1TP_047023_20160920_20170221_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_14_LC08_L1TP_002053_20160520_20170324_01_T1.png,patch_114_6_by_14_LC08_L1TP_002053_20160520_20170324_01_T1.png,LC08_L1TP_002053_20160520_20170324_01_T1,patch_114_6_by_14_LC08_L1TP_002053_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_114_6_by_14_LC08_L1TP_002053_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_114_6_by_14_LC08_L1TP_002053_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_14_LC08_L1TP_002054_20160520_20170324_01_T1.png,patch_114_6_by_14_LC08_L1TP_002054_20160520_20170324_01_T1.png,LC08_L1TP_002054_20160520_20170324_01_T1,patch_114_6_by_14_LC08_L1TP_002054_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_114_6_by_14_LC08_L1TP_002054_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_114_6_by_14_LC08_L1TP_002054_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_14_LC08_L1TP_035034_20160120_20170224_01_T1.png,patch_114_6_by_14_LC08_L1TP_035034_20160120_20170224_01_T1.png,LC08_L1TP_035034_20160120_20170224_01_T1,patch_114_6_by_14_LC08_L1TP_035034_20160120_20170224_01_T1,,,38-Cloud/train/img/patch_114_6_by_14_LC08_L1TP_035034_20160120_20170224_01_T1.png,38-Cloud/train/label/patch_114_6_by_14_LC08_L1TP_035034_20160120_20170224_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_14_LC08_L1TP_039034_20160320_20170224_01_T1.png,patch_114_6_by_14_LC08_L1TP_039034_20160320_20170224_01_T1.png,LC08_L1TP_039034_20160320_20170224_01_T1,patch_114_6_by_14_LC08_L1TP_039034_20160320_20170224_01_T1,,,38-Cloud/train/img/patch_114_6_by_14_LC08_L1TP_039034_20160320_20170224_01_T1.png,38-Cloud/train/label/patch_114_6_by_14_LC08_L1TP_039034_20160320_20170224_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_9_LC08_L1TP_011247_20160620_20170323_01_T1.png,patch_114_6_by_9_LC08_L1TP_011247_20160620_20170323_01_T1.png,LC08_L1TP_011247_20160620_20170323_01_T1,patch_114_6_by_9_LC08_L1TP_011247_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_114_6_by_9_LC08_L1TP_011247_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_114_6_by_9_LC08_L1TP_011247_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_9_LC08_L1TP_029040_20160720_20170222_01_T1.png,patch_114_6_by_9_LC08_L1TP_029040_20160720_20170222_01_T1.png,LC08_L1TP_029040_20160720_20170222_01_T1,patch_114_6_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,,,38-Cloud/train/img/patch_114_6_by_9_LC08_L1TP_029040_20160720_20170222_01_T1.png,38-Cloud/train/label/patch_114_6_by_9_LC08_L1TP_029040_20160720_20170222_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_9_LC08_L1TP_034034_20160520_20170223_01_T1.png,patch_114_6_by_9_LC08_L1TP_034034_20160520_20170223_01_T1.png,LC08_L1TP_034034_20160520_20170223_01_T1,patch_114_6_by_9_LC08_L1TP_034034_20160520_20170223_01_T1,,,38-Cloud/train/img/patch_114_6_by_9_LC08_L1TP_034034_20160520_20170223_01_T1.png,38-Cloud/train/label/patch_114_6_by_9_LC08_L1TP_034034_20160520_20170223_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_9_LC08_L1TP_045026_20160720_20170221_01_T1.png,patch_114_6_by_9_LC08_L1TP_045026_20160720_20170221_01_T1.png,LC08_L1TP_045026_20160720_20170221_01_T1,patch_114_6_by_9_LC08_L1TP_045026_20160720_20170221_01_T1,,,38-Cloud/train/img/patch_114_6_by_9_LC08_L1TP_045026_20160720_20170221_01_T1.png,38-Cloud/train/label/patch_114_6_by_9_LC08_L1TP_045026_20160720_20170221_01_T1.png,
38-Cloud,train,train,true,patch_114_6_by_9_LC08_L1TP_047023_20160920_20170221_01_T1.png,patch_114_6_by_9_LC08_L1TP_047023_20160920_20170221_01_T1.png,LC08_L1TP_047023_20160920_20170221_01_T1,patch_114_6_by_9_LC08_L1TP_047023_20160920_20170221_01_T1,,,38-Cloud/train/img/patch_114_6_by_9_LC08_L1TP_047023_20160920_20170221_01_T1.png,38-Cloud/train/label/patch_114_6_by_9_LC08_L1TP_047023_20160920_20170221_01_T1.png,
38-Cloud,train,train,true,patch_115_6_by_10_LC08_L1TP_011247_20160620_20170323_01_T1.png,patch_115_6_by_10_LC08_L1TP_011247_20160620_20170323_01_T1.png,LC08_L1TP_011247_20160620_20170323_01_T1,patch_115_6_by_10_LC08_L1TP_011247_20160620_20170323_01_T1,,,38-Cloud/train/img/patch_115_6_by_10_LC08_L1TP_011247_20160620_20170323_01_T1.png,38-Cloud/train/label/patch_115_6_by_10_LC08_L1TP_011247_20160620_20170323_01_T1.png,
38-Cloud,train,train,true,patch_115_6_by_10_LC08_L1TP_029040_20160720_20170222_01_T1.png,patch_115_6_by_10_LC08_L1TP_029040_20160720_20170222_01_T1.png,LC08_L1TP_029040_20160720_20170222_01_T1,patch_115_6_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,,,38-Cloud/train/img/patch_115_6_by_10_LC08_L1TP_029040_20160720_20170222_01_T1.png,38-Cloud/train/label/patch_115_6_by_10_LC08_L1TP_029040_20160720_20170222_01_T1.png,
38-Cloud,train,train,true,patch_115_6_by_10_LC08_L1TP_032029_20160420_20170223_01_T1.png,patch_115_6_by_10_LC08_L1TP_032029_20160420_20170223_01_T1.png,LC08_L1TP_032029_20160420_20170223_01_T1,patch_115_6_by_10_LC08_L1TP_032029_20160420_20170223_01_T1,,,38-Cloud/train/img/patch_115_6_by_10_LC08_L1TP_032029_20160420_20170223_01_T1.png,38-Cloud/train/label/patch_115_6_by_10_LC08_L1TP_032029_20160420_20170223_01_T1.png,
38-Cloud,train,train,true,patch_115_6_by_10_LC08_L1TP_047023_20160920_20170221_01_T1.png,patch_115_6_by_10_LC08_L1TP_047023_20160920_20170221_01_T1.png,LC08_L1TP_047023_20160920_20170221_01_T1,patch_115_6_by_10_LC08_L1TP_047023_20160920_20170221_01_T1,,,38-Cloud/train/img/patch_115_6_by_10_LC08_L1TP_047023_20160920_20170221_01_T1.png,38-Cloud/train/label/patch_115_6_by_10_LC08_L1TP_047023_20160920_20170221_01_T1.png,
38-Cloud,train,train,true,patch_115_6_by_15_LC08_L1TP_002053_20160520_20170324_01_T1.png,patch_115_6_by_15_LC08_L1TP_002053_20160520_20170324_01_T1.png,LC08_L1TP_002053_20160520_20170324_01_T1,patch_115_6_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_115_6_by_15_LC08_L1TP_002053_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_115_6_by_15_LC08_L1TP_002053_20160520_20170324_01_T1.png,
38-Cloud,train,train,true,patch_115_6_by_15_LC08_L1TP_002054_20160520_20170324_01_T1.png,patch_115_6_by_15_LC08_L1TP_002054_20160520_20170324_01_T1.png,LC08_L1TP_002054_20160520_20170324_01_T1,patch_115_6_by_15_LC08_L1TP_002054_20160520_20170324_01_T1,,,38-Cloud/train/img/patch_115_6_by_15_LC08_L1TP_002054_20160520_20170324_01_T1.png,38-Cloud/train/label/patch_115_6_by_15_LC08_L1TP_002054_20160520_20170324_01_T1.png,
